name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,1,5,33,1,"Fadeaway Jump Shot","2PT Field Goal",10,"Miami Heat",-71,77,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,7,53,1,"Fadeaway Jump Shot","2PT Field Goal",8,"New York Knicks",55,65,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-23,2016,6450,1610612759,400899896,4,3,38,1,"Fadeaway Jump Shot","2PT Field Goal",8,"Portland Trail Blazers",89,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-30,2016,6450,1610612759,400899487,1,10,21,1,"Fadeaway Jump Shot","2PT Field Goal",17,"Miami Heat",-99,139,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,3,3,45,1,"Fadeaway Jump Shot","2PT Field Goal",9,"Detroit Pistons",-92,26,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,1,3,58,0,"Fadeaway Jump Shot","2PT Field Goal",12,"Miami Heat",101,77,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,4,6,59,1,"Fadeaway Jump Shot","2PT Field Goal",13,"Miami Heat",130,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,4,5,31,1,"Fadeaway Jump Shot","2PT Field Goal",12,"Dallas Mavericks",101,70,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-25,2016,6450,1610612759,400899377,3,7,29,0,"Fadeaway Jump Shot","2PT Field Goal",8,"Golden State Warriors",9,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,4,0,57,0,"Fadeaway Jump Shot","2PT Field Goal",11,"Oklahoma City Thunder",92,72,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-06,2016,6450,1610612759,400899761,2,7,15,1,"Fadeaway Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",119,95,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,1,9,06,0,"Fadeaway Jump Shot","2PT Field Goal",6,"Houston Rockets",-66,23,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-03,2016,6450,1610612759,400900312,1,4,04,1,"Fadeaway Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",-109,26,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,2,0,31,1,"Fadeaway Jump Shot","2PT Field Goal",12,"New York Knicks",94,87,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,1,3,14,1,"Fadeaway Jump Shot","2PT Field Goal",9,"Boston Celtics",1,95,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,4,6,26,0,"Fadeaway Jump Shot","2PT Field Goal",8,"Golden State Warriors",0,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-11,2016,6450,1610612759,400899577,4,2,30,0,"Fadeaway Jump Shot","2PT Field Goal",13,"Detroit Pistons",130,-11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-27,2016,6450,1610612759,400899424,4,1,54,1,"Fadeaway Jump Shot","2PT Field Goal",14,"Sacramento Kings",140,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,3,8,56,0,"Fadeaway Jump Shot","2PT Field Goal",16,"Phoenix Suns",163,-15,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,2,10,27,1,"Fadeaway Jump Shot","2PT Field Goal",12,"Phoenix Suns",114,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-04,2016,6450,1610612759,400899527,3,6,04,1,"Fadeaway Jump Shot","2PT Field Goal",18,"Utah Jazz",-184,-24,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,1,8,51,0,"Finger Roll Layup Shot","2PT Field Goal",1,"Golden State Warriors",14,2,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-21,2016,6450,1610612759,400900451,4,7,20,1,"Floating Jump shot","2PT Field Goal",8,"Minnesota Timberwolves",73,41,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-31,2016,6450,1610612759,400900148,3,8,43,1,"Floating Jump shot","2PT Field Goal",4,"Oklahoma City Thunder",-14,43,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-30,2016,6450,1610612759,400899722,2,8,05,0,"Floating Jump shot","2PT Field Goal",9,"Dallas Mavericks",42,87,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-25,2016,6450,1610612759,400899377,2,5,38,0,"Floating Jump shot","2PT Field Goal",6,"Golden State Warriors",43,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,2,4,59,1,"Floating Jump shot","2PT Field Goal",5,"Houston Rockets",9,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,1,1,49,0,"Floating Jump shot","2PT Field Goal",8,"Cleveland Cavaliers",-47,65,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,4,9,51,0,"Floating Jump shot","2PT Field Goal",5,"Los Angeles Clippers",6,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-29,2016,6450,1610612759,400899714,4,9,27,1,"Floating Jump shot","2PT Field Goal",11,"Orlando Magic",-115,-1,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,4,11,11,1,"Floating Jump shot","2PT Field Goal",7,"Cleveland Cavaliers",51,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-03,2016,6450,1610612759,400900312,2,5,18,1,"Floating Jump shot","2PT Field Goal",6,"New Orleans Pelicans",-7,61,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-10,2016,6450,1610612759,400899795,2,0,05,0,"Floating Jump shot","2PT Field Goal",10,"Brooklyn Nets",97,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-10-29,2016,6450,1610612759,400899482,3,8,28,1,"Floating Jump shot","2PT Field Goal",5,"New Orleans Pelicans",-1,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-14,2016,6450,1610612759,400899600,3,4,30,0,"Floating Jump shot","2PT Field Goal",8,"Miami Heat",68,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,3,3,30,0,"Floating Jump shot","2PT Field Goal",11,"Houston Rockets",107,31,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-06,2016,6450,1610612759,400900337,2,7,53,1,"Floating Jump shot","2PT Field Goal",9,"Houston Rockets",50,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-01,2016,6450,1610612759,400899503,3,11,19,1,"Floating Jump shot","2PT Field Goal",10,"Utah Jazz",33,97,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,2,4,42,0,"Floating Jump shot","2PT Field Goal",6,"Indiana Pacers",-34,52,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-24,2016,6450,1610612759,400900271,3,10,00,0,"Floating Jump shot","2PT Field Goal",9,"Los Angeles Clippers",76,61,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,2,3,09,1,"Floating Jump shot","2PT Field Goal",7,"New York Knicks",-76,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-03,2016,6450,1610612759,400900312,1,4,33,1,"Floating Jump shot","2PT Field Goal",14,"New Orleans Pelicans",-102,101,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-21,2016,6450,1610612759,400899656,1,5,28,1,"Hook Bank Shot","2PT Field Goal",4,"Dallas Mavericks",40,18,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,1,4,26,1,"Hook Shot","2PT Field Goal",8,"New York Knicks",14,82,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-23,2016,6450,1610612759,400900465,2,3,38,0,"Hook Shot","2PT Field Goal",4,"Memphis Grizzlies",48,13,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-18,2016,6450,1610612759,400899632,1,3,06,0,"Hook Shot","2PT Field Goal",7,"Los Angeles Lakers",23,70,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-06,2016,6450,1610612759,400900337,2,4,23,1,"Hook Shot","2PT Field Goal",8,"Houston Rockets",19,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,1,10,17,0,"Hook Shot","2PT Field Goal",10,"Memphis Grizzlies",97,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-04,2016,6450,1610612759,400900320,2,1,40,0,"Hook Shot","2PT Field Goal",4,"Minnesota Timberwolves",2,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,4,10,16,0,"Hook Shot","2PT Field Goal",2,"Phoenix Suns",24,16,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-03,2016,6450,1610612759,400900312,1,1,39,1,"Hook Shot","2PT Field Goal",8,"New Orleans Pelicans",-24,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,5,0,21,0,"Hook Shot","2PT Field Goal",3,"Memphis Grizzlies",28,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-02,2016,6450,1610612759,400899470,4,11,44,0,"Hook Shot","2PT Field Goal",5,"Philadelphia 76ers",56,13,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,2,9,25,1,"Hook Shot","2PT Field Goal",5,"New York Knicks",-32,43,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-25,2016,6450,1610612759,400899675,1,5,54,0,"Hook Shot","2PT Field Goal",11,"Boston Celtics",112,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-05,2016,6450,1610612759,400899536,3,7,39,0,"Hook Shot","2PT Field Goal",5,"Los Angeles Clippers",20,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,2,0,00,1,"Hook Shot","2PT Field Goal",14,"Cleveland Cavaliers",-53,139,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,3,11,46,1,"Hook Shot","2PT Field Goal",5,"Cleveland Cavaliers",4,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,5,4,44,0,"Jump Bank Shot","3PT Field Goal",25,"Memphis Grizzlies",169,188,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-09,2016,6450,1610612759,0,1,4,11,0,"Jump Bank Shot","3PT Field Goal",26,"Houston Rockets",-187,188,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,3,4,25,0,"Jump Bank Shot","2PT Field Goal",18,"Charlotte Hornets",169,70,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,1,9,25,0,"Jump Bank Shot","3PT Field Goal",23,"Charlotte Hornets",238,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,2,7,38,1,"Jump Bank Shot","3PT Field Goal",28,"New York Knicks",-2,287,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-02,2016,6450,1610612759,400899470,3,1,20,0,"Jump Bank Shot","2PT Field Goal",22,"Philadelphia 76ers",28,224,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-11-23,2016,6450,1610612759,400899663,3,6,23,1,"Jump Bank Shot","2PT Field Goal",12,"Charlotte Hornets",102,77,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,3,4,51,1,"Jump Bank Shot","2PT Field Goal",5,"Golden State Warriors",53,28,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-10,2016,6450,1610612759,400899795,1,8,42,1,"Jump Bank Shot","2PT Field Goal",6,"Brooklyn Nets",61,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,2,8,14,0,"Jump Bank Shot","3PT Field Goal",24,"Cleveland Cavaliers",42,242,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-23,2016,6450,1610612759,400900465,2,2,33,0,"Jump Bank Shot","2PT Field Goal",12,"Memphis Grizzlies",128,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-19,2016,6450,1610612759,400900437,2,4,24,1,"Jump Bank Shot","2PT Field Goal",6,"Sacramento Kings",69,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,3,11,25,1,"Jump Bank Shot","2PT Field Goal",13,"Indiana Pacers",107,85,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-29,2016,6450,1610612759,400900138,3,9,21,1,"Jump Shot","3PT Field Goal",25,"Dallas Mavericks",148,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,2,2,05,1,"Jump Shot","2PT Field Goal",8,"Memphis Grizzlies",-7,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,4,7,19,1,"Jump Shot","2PT Field Goal",12,"Memphis Grizzlies",125,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,3,10,51,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",174,174,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,4,7,50,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",150,188,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,4,6,28,1,"Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-227,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,1,7,42,1,"Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",10,262,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-04-04,2016,6450,1610612759,400900539,3,11,43,1,"Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-241,28,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,3,8,00,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",225,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,3,10,31,1,"Jump Shot","2PT Field Goal",14,"Oklahoma City Thunder",-71,126,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,4,3,12,0,"Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",-179,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,4,6,32,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",99,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,1,5,23,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",173,174,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,3,8,24,0,"Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",38,237,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,1,3,23,1,"Jump Shot","2PT Field Goal",16,"Oklahoma City Thunder",-160,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-31,2016,6450,1610612759,400900530,2,2,49,0,"Jump Shot","3PT Field Goal",23,"Oklahoma City Thunder",135,198,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,3,10,12,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",68,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,2,7,11,0,"Jump Shot","3PT Field Goal",26,"Golden State Warriors",35,262,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,2,1,28,0,"Jump Shot","2PT Field Goal",8,"Golden State Warriors",14,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,1,8,45,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",174,185,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,3,9,37,0,"Jump Shot","3PT Field Goal",25,"Golden State Warriors",122,223,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-29,2016,6450,1610612759,400900513,3,8,56,0,"Jump Shot","2PT Field Goal",5,"Golden State Warriors",-9,52,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,1,11,10,0,"Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",15,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,2,2,22,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",112,237,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,3,8,46,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-143,229,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,1,7,31,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",158,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,2,3,40,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",99,232,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-27,2016,6450,1610612759,400900494,2,3,23,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-245,-6,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,4,1,37,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",122,229,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,3,8,00,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",-130,219,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,3,2,46,0,"Jump Shot","2PT Field Goal",14,"New York Knicks",-145,-11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,3,5,14,1,"Jump Shot","3PT Field Goal",23,"New York Knicks",233,33,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-25,2016,6450,1610612759,400900480,4,5,55,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",-138,213,0,0.00,,0.00,0.00
